record_id,source_record_id,dataset,frozen_gold_label,sampling_frame,selection_rule,selection_order_within_label,normalized_claim_sha256,normalized_source_sha256,component_id,outer_fold,near_duplicate_threshold,selection_seed
medfact_bench_164,medfact_bench_164,scifact,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,92,f554c80a200fabe986afd4d29a993990d6f78a7d940526855b9ac69c70e1a18e,3ae5340283b53275b256a04e62276336e7339fa536abeffc87cc02d0739196e4,pair_component_0044,0,0.9,20260618
medfact_bench_1644,medfact_bench_1644,medaesqa,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,162,7473f73bb1b82df1d086741848498fa8c24cafb184578db505e0fe36090ec021,6e52f361a2e9ccc7acc3e63249c842314ed18566ddf7ddbf452016a38f506b5c,pair_component_0157,3,0.9,20260618
medfact_bench_1646,medfact_bench_1646,medaesqa,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,163,7473f73bb1b82df1d086741848498fa8c24cafb184578db505e0fe36090ec021,8b5fb2611645032d8ad1cf22fa37c2b9b5a54afd98e7b04a8484f5cb5bfbe392,pair_component_0157,3,0.9,20260618
medfact_bench_1648,medfact_bench_1648,medaesqa,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,164,61b9a23e69c7bba9e70cedc178077c5e805804a83a5c62818cd0f40da4ba3b48,752926ec36084509471be9a3e5e6356deaa417b028f548c855be9ca462130105,pair_component_0158,1,0.9,20260618
medfact_bench_165,medfact_bench_165,scifact,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,165,4ae61690c8c4a8d5db0637d9c7b3a78eb9364124507b93022494d35c3c43476e,ca888f4df10fff1cc5b910e48648ead189b8d027efd6ab03d35a46c63c84c2b5,pair_component_0159,3,0.9,20260618
medfact_bench_1654,medfact_bench_1654,medaesqa,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,166,bcf9f057845e526faacf8b01b2868aee105275d8163f6fa062b33b7950544fb1,9de62f6eb5181b3ebbd839350491bedbb5d4cbc40bf3add1efcb15a9f347278b,pair_component_0160,1,0.9,20260618
medfact_bench_1656,medfact_bench_1656,medaesqa,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,167,bcf9f057845e526faacf8b01b2868aee105275d8163f6fa062b33b7950544fb1,9de62f6eb5181b3ebbd839350491bedbb5d4cbc40bf3add1efcb15a9f347278b,pair_component_0160,1,0.9,20260618
medfact_bench_166,medfact_bench_166,scifact,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,168,12e10ff1a5e49d733812e51be20932809140ce7881e6e26af994038a57dd3bec,5b75558bd5e67bca9f8ef67a1cf25827c52aaa22f79f674e4b1c481e79436782,pair_component_0161,2,0.9,20260618
medfact_bench_167,medfact_bench_167,scifact,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,169,8a519a9c71dc2836f8632a0995d049f524dd485ed4470d2986ef8173a3fd2deb,4777a2acef7a304907e8022c7ac5c2b30e8a8fcd0c0e13f313e72d4b520bfd40,pair_component_0162,1,0.9,20260618
medfact_bench_1673,medfact_bench_1673,medaesqa,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,170,50bb445336b6db3652eeb5a47007b94325c112bbd529db81724cb1d7bf5cb2be,41f669b8013b8e0e39e1b39a6c65af44378219c3557d58463450b20fc2ed31ea,pair_component_0160,1,0.9,20260618
medfact_bench_1676,medfact_bench_1676,medaesqa,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,171,6b62a342d54c12474818494052d9f69c3a6fd6ad6cfe5491715f25433521c5cb,d8bfe777246f5200b1e126e6bd7c04a75063e504f463b4c96cdc115ed2ea2e14,pair_component_0163,2,0.9,20260618
medfact_bench_168,medfact_bench_168,scifact,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,93,a3b87a2a59b478b9f421301e8c77e767cd5ceacdb2a490f397cba72e2fae9f8d,c548f73642bec9b2c3ef39676337faddd4c51a7cea3bed0813f8b66a2e7a1d35,pair_component_0045,2,0.9,20260618
medfact_bench_1698,medfact_bench_1698,medaesqa,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,172,a8e391f5a53d51fb21e2ccd64dc165134f2eecd21518649ecb2044639f092fe5,b2c6488aeed9aaefe90e87b66a67eb907c392915bbb4a0ca5563f8cc274555d5,pair_component_0164,3,0.9,20260618
medfact_bench_17,medfact_bench_17,scifact,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,173,33efdfbca27d7336f17064bd5c6a7a76d7128247792ed4c9eab42505bb5270d5,8cdf2bfd2cee8b7f4e281934b125afc9689438060f9f1cb865991a5c29933c2d,pair_component_0165,2,0.9,20260618
medfact_bench_170,medfact_bench_170,scifact,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,174,22ea2a046e33dfc60b207e5811e8ad29d32990b4195e8faf8b4de2a4d31019db,c42310c3e080e54ea5ee7dd4221e5a982706c1851a114ac8a5e7bdc4bb497991,pair_component_0167,3,0.9,20260618
medfact_bench_1701,medfact_bench_1701,medaesqa,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,175,c75be5bc7e392910c68771c8c3129299f4ea195adbf7d70c51bccc3eb20a8ec2,989a0742cc3c600d1612820f2bdcc038ebde3883d98b5b83cb96577ac1e46684,pair_component_0166,2,0.9,20260618
medfact_bench_171,medfact_bench_171,scifact,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,176,4351333148612ff29cf2e60a110945c85fba412fea2bffd640dbe229f7ba42cb,c42310c3e080e54ea5ee7dd4221e5a982706c1851a114ac8a5e7bdc4bb497991,pair_component_0167,3,0.9,20260618
medfact_bench_172,medfact_bench_172,scifact,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,177,da386abcca63781e4649460cf9156881b9feb48afe78b2a865fd587b32b8f3bb,d2a348cfb4ac6130cf017bb4d9dcdf16a592cdd3f1011b1fa3f57d3313695600,pair_component_0168,3,0.9,20260618
medfact_bench_1722,medfact_bench_1722,medaesqa,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,178,15fd494005f1ccdad9fdbb0d345a31ae253957b67fb2c979f7a1ce51520a272e,2988f2aca4b018a2910f82ce6bb0d03fb0156abaa87e15b480ad41994ed815c8,pair_component_0160,1,0.9,20260618
medfact_bench_1723,medfact_bench_1723,medaesqa,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,179,15fd494005f1ccdad9fdbb0d345a31ae253957b67fb2c979f7a1ce51520a272e,41f669b8013b8e0e39e1b39a6c65af44378219c3557d58463450b20fc2ed31ea,pair_component_0160,1,0.9,20260618
medfact_bench_1724,medfact_bench_1724,medaesqa,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,180,15fd494005f1ccdad9fdbb0d345a31ae253957b67fb2c979f7a1ce51520a272e,0523b7bf062fb886b291cffa0f6981e0efee70a97b357e0c436e2ca90fea2582,pair_component_0160,1,0.9,20260618
medfact_bench_1725,medfact_bench_1725,medaesqa,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,181,06278fd754a3e82fd2afa7f3b38daad25edff3c43f9221d5713e9e90f24050e9,2988f2aca4b018a2910f82ce6bb0d03fb0156abaa87e15b480ad41994ed815c8,pair_component_0160,1,0.9,20260618
medfact_bench_1726,medfact_bench_1726,medaesqa,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,182,06278fd754a3e82fd2afa7f3b38daad25edff3c43f9221d5713e9e90f24050e9,41f669b8013b8e0e39e1b39a6c65af44378219c3557d58463450b20fc2ed31ea,pair_component_0160,1,0.9,20260618
medfact_bench_1727,medfact_bench_1727,medaesqa,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,183,06278fd754a3e82fd2afa7f3b38daad25edff3c43f9221d5713e9e90f24050e9,0523b7bf062fb886b291cffa0f6981e0efee70a97b357e0c436e2ca90fea2582,pair_component_0160,1,0.9,20260618
medfact_bench_173,medfact_bench_173,scifact,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,184,95442319b9f5166a4fb1a2c91b51c9d4b6fa2db6c28e20971b20f006e94c05b8,d2a348cfb4ac6130cf017bb4d9dcdf16a592cdd3f1011b1fa3f57d3313695600,pair_component_0168,3,0.9,20260618
medfact_bench_1738,medfact_bench_1738,medaesqa,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,185,6b62a342d54c12474818494052d9f69c3a6fd6ad6cfe5491715f25433521c5cb,d8bfe777246f5200b1e126e6bd7c04a75063e504f463b4c96cdc115ed2ea2e14,pair_component_0163,2,0.9,20260618
medfact_bench_174,medfact_bench_174,scifact,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,94,3bb781e507ea04a4bfcb41866fdd2406b5c8fac5ca7893e91438c9a41fe7b7d4,4404191c5c252be945d0c6f90dc53190af13d53f1f812971a230d24f16089ad6,pair_component_0046,3,0.9,20260618
medfact_bench_1741,medfact_bench_1741,medaesqa,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,186,aaedccfb643d5776ae6ef3a192001cd88c112fcac1b35afbc7ca0dcd336202f7,931ff93b525e680a195f8741e1e41f2ef64a1718eda2ad6999cd1402807e445e,pair_component_0171,2,0.9,20260618
medfact_bench_1748,medfact_bench_1748,medaesqa,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,187,330185e387ec032377bfd8c61c0a1c8449dba12c75599e171c3cf54e902f1bc3,c62c439ab76015266273c24a880ce9ee0ebf73aa6e50c1ad011f8f2a16496638,pair_component_0169,2,0.9,20260618
medfact_bench_1754,medfact_bench_1754,medaesqa,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,188,16675fe3089b9d339e384fc3a0f972c7b8f08a94165d7f6b9b6def440911bbb2,6431a31f8c6c1db0ee75c3952ff4135c8bba8a629b4902164723b43cdf9e55c1,pair_component_0170,3,0.9,20260618
medfact_bench_177,medfact_bench_177,scifact,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,189,9912fd5281eb9b41f2ab43cc9eb0d930e6d058c85bf6d73c3679219b33f13640,b32c0f587573d9c35431165340cc7601f9a1d0f8b0ca87c9f2aa188cce015c51,pair_component_0172,4,0.9,20260618
medfact_bench_1770,medfact_bench_1770,medaesqa,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,190,8c9fd27137a6a7ac0167a318e5c1143070358efd33c351af81d1d5a3315c5658,a219271292657d00c3cb383343b56de141f8c98e4b6f33e4cfa9e4bdd2737821,pair_component_0171,2,0.9,20260618
medfact_bench_1775,medfact_bench_1775,medaesqa,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,191,4d01d8ed28c5e4245169e0c3e3fa2bf0154a05da7ddc448ded14009e312237d2,931ff93b525e680a195f8741e1e41f2ef64a1718eda2ad6999cd1402807e445e,pair_component_0171,2,0.9,20260618
medfact_bench_1776,medfact_bench_1776,medaesqa,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,192,4d01d8ed28c5e4245169e0c3e3fa2bf0154a05da7ddc448ded14009e312237d2,c1bfac742c300c308d193554a1de8ed54bdb330aa741b6a6fe1fcfee72a6d493,pair_component_0171,2,0.9,20260618
medfact_bench_1779,medfact_bench_1779,medaesqa,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,193,b6834150051e6f356631fa22cd9197e3c28dd999770d5d77d4bdd6f039be009e,c1bfac742c300c308d193554a1de8ed54bdb330aa741b6a6fe1fcfee72a6d493,pair_component_0171,2,0.9,20260618
medfact_bench_178,medfact_bench_178,scifact,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,95,8c892a17b8a4e18ae641d1d38886cfbc7f254153eeafd0a864cb70f8a8b092c0,770b51817e833ce52fa666488873e220cf62daff2a38bad96422393bdb12b4e9,pair_component_0172,4,0.9,20260618
medfact_bench_1782,medfact_bench_1782,medaesqa,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,194,b6834150051e6f356631fa22cd9197e3c28dd999770d5d77d4bdd6f039be009e,a219271292657d00c3cb383343b56de141f8c98e4b6f33e4cfa9e4bdd2737821,pair_component_0171,2,0.9,20260618
medfact_bench_1784,medfact_bench_1784,medaesqa,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,195,2b306badca3454d37a086abaaa133be53275bfaed39f8dec21dc35fa5659b529,931ff93b525e680a195f8741e1e41f2ef64a1718eda2ad6999cd1402807e445e,pair_component_0171,2,0.9,20260618
medfact_bench_1785,medfact_bench_1785,medaesqa,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,196,2fd16b360c06c14e8035f403c4e8011f86f822c64217c41b7a2be23e1122a899,6a47224fb71c7d32e4c6175b9eb7192e0ec6f69c20e5b0cd1da38bb796a3f7b7,pair_component_0171,2,0.9,20260618
medfact_bench_1787,medfact_bench_1787,medaesqa,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,197,2fd16b360c06c14e8035f403c4e8011f86f822c64217c41b7a2be23e1122a899,c1bfac742c300c308d193554a1de8ed54bdb330aa741b6a6fe1fcfee72a6d493,pair_component_0171,2,0.9,20260618
medfact_bench_1788,medfact_bench_1788,medaesqa,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,198,6fc5a762ee4f71ed49ab33ee77ec13d88d6ff7253d6055477ce87b74d6677978,9b7e0454c87ff5229c5a5b283e59cbda67bbc3922d6ac2526f5ce0f65ebeebc5,pair_component_0171,2,0.9,20260618
medfact_bench_179,medfact_bench_179,scifact,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,199,8c892a17b8a4e18ae641d1d38886cfbc7f254153eeafd0a864cb70f8a8b092c0,b32c0f587573d9c35431165340cc7601f9a1d0f8b0ca87c9f2aa188cce015c51,pair_component_0172,4,0.9,20260618
medfact_bench_1790,medfact_bench_1790,medaesqa,UNCERTAIN,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,200,6fc5a762ee4f71ed49ab33ee77ec13d88d6ff7253d6055477ce87b74d6677978,a219271292657d00c3cb383343b56de141f8c98e4b6f33e4cfa9e4bdd2737821,pair_component_0171,2,0.9,20260618
medfact_bench_182,medfact_bench_182,scifact,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,96,7980981dd4d7b62a0f8cb44c1f3fc036c508a15daaf92c094fe2f1a8855f2128,1ff985a8550ce104b547df8b7bef8e8be9d196b950f71509041cb2b7f4a12315,pair_component_0047,2,0.9,20260618
medfact_bench_185,medfact_bench_185,scifact,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,97,232f1c7a4fab259e9e396dd507ddd6c1835276d89faa383195fcad617f818e6a,6e4601cf1627a621eecb9229bfde054aeae92557c8fbe327c7c88c850f764ebf,pair_component_0048,1,0.9,20260618
medfact_bench_1865,medfact_bench_1865,medaesqa,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,98,6a3b1af03d97266f431abc83b987f94b6f9836a744c0d6006802c3a08b70201d,f8bbae9aa5d80d257a8646f36963cf3a6344da6e70635eccde66a2d1fac905c9,pair_component_0050,4,0.9,20260618
medfact_bench_189,medfact_bench_189,scifact,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,99,2f39e6d1ed1122fba0c9d20fb532991e1ce1b921ae624fd95fa03a8c8c1ddb47,2246cb76fdff673e4eb0c4f1276588a8a1f7c0cc1fd698c47168b510d7c6617d,pair_component_0049,2,0.9,20260618
medfact_bench_1890,medfact_bench_1890,medaesqa,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,100,6a3b1af03d97266f431abc83b987f94b6f9836a744c0d6006802c3a08b70201d,f8bbae9aa5d80d257a8646f36963cf3a6344da6e70635eccde66a2d1fac905c9,pair_component_0050,4,0.9,20260618
medfact_bench_193,medfact_bench_193,scifact,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,101,ee54158fd5aff6b6241d8fa87ca424a6d9a1b85879a3c2fa68b94fca49c05adc,c30125d692d7fe4263dfa5854d2118e2a69f3e9c25fed6d1e43f31d6aacc9626,pair_component_0083,0,0.9,20260618
medfact_bench_1941,medfact_bench_1941,medaesqa,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,102,2a5279605963f583284f54de89a157c70d90c0a168e43db43d1699443fa3fec9,829f844fcf5c0c7ca06f69459a0ecbd67e524aabeb294cc0bc37570e0b567809,pair_component_0084,3,0.9,20260618
medfact_bench_197,medfact_bench_197,scifact,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,103,8cb36aa453e82599b191b513a1986ca67df7ad37287c84a526c96aacf8b4d766,ed290fddf6555e4b53d33931e933c5a8eaaf202ca6f2ade70ffbf2d18fbe683b,pair_component_0085,0,0.9,20260618
medfact_bench_209,medfact_bench_209,scifact,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,104,316bd1f7d5e4aaf2c69f22c10e76fc753f61bd7b9c5b145b61c5b4ac44ac572e,1bcfeb8a2b12828eab02827a9365a636faf09d90770c2638e3f05c13a8f58fec,pair_component_0086,4,0.9,20260618
medfact_bench_210,medfact_bench_210,scifact,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,105,e13bff529b71b192d21553ef51a2f39d6d4b8e1f5365613738e88ff8e694071c,34921d5891f80e1fa80163e71c9827ee8017a856cb36914e1693247be24424f4,pair_component_0087,3,0.9,20260618
medfact_bench_211,medfact_bench_211,scifact,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,106,08213a237869f1d56dfac7e1b000d5a31506d162ccc74822c8554156cbbd8cd5,04252db620222af7b6837edc41c9cd976bc5539e721123cf01cbf8b8417cd16e,pair_component_0088,0,0.9,20260618
medfact_bench_213,medfact_bench_213,scifact,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,107,8df469ae32704e84ce071f5d67571a3f90cccb628bcdaf382530137ef92eac6e,03b24a52042099772224b5f7b724a02d6d8feb29ec137ef4919086f73a726849,pair_component_0089,0,0.9,20260618
medfact_bench_214,medfact_bench_214,scifact,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,108,8df469ae32704e84ce071f5d67571a3f90cccb628bcdaf382530137ef92eac6e,44517e8962aefd05246d8cefe8754b121d5d73359d3a3d5713507ae37f2503bb,pair_component_0089,0,0.9,20260618
medfact_bench_215,medfact_bench_215,scifact,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,109,8df469ae32704e84ce071f5d67571a3f90cccb628bcdaf382530137ef92eac6e,e32436872b095255b5780af0c78b1b9c204d0a115e7b02ca2051390794f5faad,pair_component_0089,0,0.9,20260618
medfact_bench_216,medfact_bench_216,scifact,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,110,8df469ae32704e84ce071f5d67571a3f90cccb628bcdaf382530137ef92eac6e,6bb5966cea9a766d208fa101b585a83c99914e43c3b104c43a2dd1cec13b86f6,pair_component_0089,0,0.9,20260618
medfact_bench_217,medfact_bench_217,scifact,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,111,8df469ae32704e84ce071f5d67571a3f90cccb628bcdaf382530137ef92eac6e,6289f0b349a8c24b7a8748e4526fe95caca4d8c623ecb871400ea3862a288ca6,pair_component_0089,0,0.9,20260618
medfact_bench_218,medfact_bench_218,scifact,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,112,cc0f4c9870f0420b1c3eef725ad8ecd4edc59bf132171ac4bd242add4f689cad,49f8f2f737c030c3cc7465988fa2a8380e57e3d7ae260dad15d242fa37210018,pair_component_0090,4,0.9,20260618
medfact_bench_220,medfact_bench_220,scifact,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,113,63cdebeebfbec4950f498d2fef525bb0d5c7a462d308d7939969273ab0aa766d,ebf37faa67939c3fd720900b104f4290cb5690b1f6ee7af385aa1cad218cb5bc,pair_component_0091,3,0.9,20260618
medfact_bench_222,medfact_bench_222,scifact,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,114,549e311ec5e7fdf6d0477a2aaa41762a85512d6c16ebdb9b3e631687fa988800,d7d12b77b094e3f98dd9df51f68d4cb57a5be5df21a55e317b95f6e64c48e5b1,pair_component_0092,3,0.9,20260618
medfact_bench_229,medfact_bench_229,scifact,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,115,5fa4f9b8753bd5ad783215af39f37e5ca6b529b82f6df42f480f107cce889ce6,1b57d62637c5614bbc9370b7ed7ebe0eca1c92dc2fdb4fc9cff48b1aeb0e75cf,pair_component_0093,1,0.9,20260618
medfact_bench_23,medfact_bench_23,scifact,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,116,12d1696bb3d5649c459ac12494d12d40fb86a628a7a33356abfffc22e4a20590,5f0dc49da66ee7965c76458ad2dfa74bc0afcfbe62682ad7e489b5c514943f48,pair_component_0094,0,0.9,20260618
medfact_bench_243,medfact_bench_243,scifact,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,117,87ec72539c36374871c057cbdb70e9f5d0723ee11fb28b9990f00f9bcab2a66a,7d9f03887dafab0822d7e029fca55d19acc8589441c936c83b4c737f849fa661,pair_component_0095,4,0.9,20260618
medfact_bench_248,medfact_bench_248,scifact,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,118,632b327e5284765d9abe16fd3ba3b3aab3a7cdeeba109359b657a15a806dc258,6e198af5f1a5d9f3ec9a7206db9b78b905161f0a0e0845218b4bd231909ca6d5,pair_component_0096,2,0.9,20260618
medfact_bench_250,medfact_bench_250,scifact,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,119,54b96bbdeed831a369790399d517d008b7a4b5f6178166c52f711df8624e9d88,e6adcce77eefb57872cf93e11a226dbaf70743b6df6aa53972611e422dca0540,pair_component_0097,0,0.9,20260618
medfact_bench_251,medfact_bench_251,scifact,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,120,54b96bbdeed831a369790399d517d008b7a4b5f6178166c52f711df8624e9d88,909de00703818aa9da26fc0ef026f7b24d0b4718d4bddb29b11040138dc08ca3,pair_component_0097,0,0.9,20260618
medfact_bench_252,medfact_bench_252,scifact,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,121,54b96bbdeed831a369790399d517d008b7a4b5f6178166c52f711df8624e9d88,aedfc216bcd357b71fe54d4a59bd3a4fd633571471da42a9544788f8e9106adc,pair_component_0097,0,0.9,20260618
medfact_bench_253,medfact_bench_253,scifact,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,122,72c3a591823f094a956133f5c3039ea6479afb3b541e4da99acf03f402bfe34d,38d10623ffc9852305d2030096927d79cfb4ba9eabdc73a012c3156ad1fab4b7,pair_component_0098,2,0.9,20260618
medfact_bench_255,medfact_bench_255,scifact,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,123,5409e899b8610eee620d1df3fb507842e9ce5d3622daaae23cd5cb4f40218f37,178c54fc61de596255505a844d592d90970d4f371398b749d2f219c70084e8c3,pair_component_0099,2,0.9,20260618
medfact_bench_258,medfact_bench_258,scifact,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,124,bfe85abafd24bcafd2b9fc485089813a7304cc77ad7ae5589d3573b3283964cc,cbafc2a851239f3b7d28783eab774ecf5b8b18ebd7fec246a5b9f96854563028,pair_component_0100,2,0.9,20260618
medfact_bench_264,medfact_bench_264,scifact,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,125,2be74a0fff579f8f560f24931f0f89141af357328624c0ee80d5a97256bc4a42,134d98a294a25065fde4c61dfd643377070abf053d3a20ab094297aac1d2ac7c,pair_component_0101,0,0.9,20260618
medfact_bench_266,medfact_bench_266,scifact,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,126,60faa3144a80796fbb9c9bc3ae17979d4ce85291f472ef73ff96d04e50253a6f,e3bafcc4ba83497e98a9092e4107ca1dbaa87dcf307c832ff3013a31b9232b21,pair_component_0102,1,0.9,20260618
medfact_bench_269,medfact_bench_269,scifact,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,127,0f024e77eac289f2e4df94b17cc81c20c264ee231139166ea5bf5db997da5f7e,0d9dd527e8658193debdfe5e84896747f815551a69b94153c324e04b87b30e29,pair_component_0103,3,0.9,20260618
medfact_bench_270,medfact_bench_270,scifact,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,128,f4bad1af2a4b502895e11f86688d12e3346dcd3f5da762a466dac8c1976e0b47,09ca3ba4c822aa2cef891d4db3ac049d4ffb2384b8d59af5b8a7339b9ce31acf,pair_component_0104,2,0.9,20260618
medfact_bench_271,medfact_bench_271,scifact,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,129,fe269e74b86980f888fba6723c836f67c32600f55d64d35aec8de07cd7e75ed5,937f76c01a09e0444b08ff25d514987b1e6a1b97a4886bbcd7a77b94652fcf6c,pair_component_0105,4,0.9,20260618
medfact_bench_28,medfact_bench_28,scifact,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,130,1924bce8121bdbab8b98e4c0ddc05d2181defff84ee90d0fb0d5c9b568fe7c34,61a5d63e4051a18ba8da5aee7cd2f4459487125e9bc7e6f597333a5c7f4109c6,pair_component_0106,3,0.9,20260618
medfact_bench_291,medfact_bench_291,scifact,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,131,80ce085ce5219539d453790b5022f69df6f2fa4c6e5cab1e88cc2693e947e765,6230047da3766d1d7785ab5dd92b05262f5b9a7aed79d0004b0a9b3b0e48cb68,pair_component_0107,4,0.9,20260618
medfact_bench_294,medfact_bench_294,scifact,REFUTE,standardized_claim_evidence_pool_6454,lexicographic_record_id_within_label_first_200,132,03ac4942a114157e4a039e780e0483afe9ea75c4bfad0f098e35b63048116403,67ceb4042e104db7784f03865cdbc15632fa2331737eb3b03e386568ec12dcfc,pair_component_0108,4,0.9,20260618
